4.060000000000000000e+02,1.420000000000000000e+02
4.200000000000000000e+02,1.420000000000000000e+02
7.480000000000000000e+02,6.400000000000000000e+01
3.080000000000000000e+02,1.320000000000000000e+02
4.140000000000000000e+02,1.420000000000000000e+02
4.780000000000000000e+02,1.440000000000000000e+02
5.220000000000000000e+02,1.440000000000000000e+02
1.022000000000000000e+03,1.660000000000000000e+02
3.720000000000000000e+02,2.160000000000000000e+02
7.160000000000000000e+02,2.220000000000000000e+02
6.980000000000000000e+02,2.040000000000000000e+02
6.120000000000000000e+02,1.080000000000000000e+02
3.760000000000000000e+02,4.000000000000000000e+01
