4.380000000000000000e+02,1.930000000000000000e+02
6.290000000000000000e+02,1.940000000000000000e+02
1.065000000000000000e+03,1.940000000000000000e+02
5.860000000000000000e+02,2.050000000000000000e+02
1.065000000000000000e+03,2.100000000000000000e+02
8.630000000000000000e+02,2.140000000000000000e+02
9.240000000000000000e+02,2.160000000000000000e+02
1.102000000000000000e+03,2.160000000000000000e+02
1.022000000000000000e+03,2.300000000000000000e+02
1.170000000000000000e+03,2.500000000000000000e+02
1.131000000000000000e+03,2.600000000000000000e+02
1.002000000000000000e+03,2.590000000000000000e+02
1.540000000000000000e+02,2.910000000000000000e+02
1.410000000000000000e+02,2.700000000000000000e+02
2.420000000000000000e+02,2.830000000000000000e+02
2.510000000000000000e+02,2.820000000000000000e+02
6.200000000000000000e+02,3.040000000000000000e+02
9.340000000000000000e+02,5.800000000000000000e+01
1.590000000000000000e+02,8.500000000000000000e+01
9.490000000000000000e+02,1.080000000000000000e+02
2.030000000000000000e+02,1.160000000000000000e+02
2.470000000000000000e+02,1.220000000000000000e+02
6.260000000000000000e+02,1.760000000000000000e+02
1.340000000000000000e+02,1.810000000000000000e+02
6.470000000000000000e+02,1.980000000000000000e+02
3.330000000000000000e+02,2.150000000000000000e+02
1.163000000000000000e+03,2.320000000000000000e+02
9.850000000000000000e+02,2.540000000000000000e+02
7.550000000000000000e+02,3.110000000000000000e+02
3.200000000000000000e+02,3.250000000000000000e+02
9.800000000000000000e+01,8.200000000000000000e+01
9.800000000000000000e+01,8.200000000000000000e+01
1.028000000000000000e+03,1.140000000000000000e+02
3.980000000000000000e+02,1.360000000000000000e+02
6.760000000000000000e+02,1.380000000000000000e+02
1.020000000000000000e+03,1.340000000000000000e+02
1.138000000000000000e+03,2.080000000000000000e+02
3.300000000000000000e+02,2.240000000000000000e+02
4.720000000000000000e+02,2.500000000000000000e+02
1.092000000000000000e+03,2.560000000000000000e+02
9.080000000000000000e+02,2.640000000000000000e+02
3.280000000000000000e+02,2.700000000000000000e+02
3.280000000000000000e+02,2.700000000000000000e+02
2.780000000000000000e+02,2.800000000000000000e+02
2.820000000000000000e+02,2.800000000000000000e+02
2.780000000000000000e+02,2.800000000000000000e+02
2.820000000000000000e+02,2.800000000000000000e+02
2.820000000000000000e+02,2.800000000000000000e+02
5.080000000000000000e+02,1.000000000000000000e+02
1.052000000000000000e+03,1.020000000000000000e+02
2.460000000000000000e+02,2.760000000000000000e+02
2.460000000000000000e+02,2.760000000000000000e+02
2.520000000000000000e+02,1.120000000000000000e+02
8.960000000000000000e+02,1.960000000000000000e+02
3.880000000000000000e+02,2.560000000000000000e+02
1.160000000000000000e+03,6.000000000000000000e+01
9.560000000000000000e+02,2.600000000000000000e+02
